date,value
2022-11-07,13.438932888688951
2022-11-08,13.40419619281726
2022-11-09,14.106574355939138
2022-11-10,15.383451822700003
2022-11-11,15.541590462152469
2022-11-14,15.762962145139369
2022-11-15,16.157657222458013
2022-11-16,15.669152955176571
2022-11-17,15.42283049415148
2022-11-18,15.505860537167845
2022-11-21,15.202800880085054
2022-11-22,15.421446660087293
2022-11-23,15.532153384126504
2022-11-25,15.417295157946912
2022-11-28,15.053346802613849
2022-11-29,15.14744751809154
2022-11-30,16.343080137808993
2022-12-01,16.666897305645875
2022-12-02,17.088966691100833
2022-12-05,16.942280281705816
2022-12-06,15.792314185636926
2022-12-07,15.732059266171962
2022-12-08,15.90539235965268
2022-12-09,15.984002206560984
2022-12-12,15.785707404983878
2022-12-13,16.53432782414231
2022-12-14,16.73249205278455
2022-12-15,15.983871633574372
2022-12-16,16.42507426558738
2022-12-19,15.744306304284049
2022-12-20,16.10325668389942
2022-12-21,16.299865256618656
2022-12-22,15.947929574181591
2022-12-23,16.07320361113536
2022-12-27,15.915249390621662
2022-12-28,15.743678426970984
2022-12-29,16.375495309025755
2022-12-30,16.38638870354573
2023-01-03,17.08579881652208
2023-01-04,17.469722530803082
2023-01-05,17.409789749412756
2023-01-06,17.83221099116872
2023-01-09,17.843656109561444
2023-01-10,18.328785247617688
2023-01-11,18.31348878228056
2023-01-12,18.8399206217686
2023-01-13,18.87712915491293
2023-01-17,18.671890087438683
2023-01-18,18.3963046965631
2023-01-19,18.81174438683177
2023-01-20,19.25664939548632
2023-01-23,19.887010355057942
2023-01-24,19.92594242437506
2023-01-25,19.6456835031794
2023-01-26,20.486502273928203
2023-01-27,21.03410036036379
2023-01-30,20.30963001832996
2023-01-31,20.58051503091235
2023-02-01,19.058714582285575
2023-02-02,20.931233076563014
2023-02-03,20.56242696825521
2023-02-06,20.31280363849417
2023-02-07,20.878687438542528
2023-02-08,19.92632593222389
2023-02-09,19.327764868695503
2023-02-10,18.918223088371168
2023-02-13,19.44317722513506
2023-02-14,19.387774942800725
2023-02-15,19.137164078793106
2023-02-16,18.62730059692415
2023-02-17,18.67483024353623
2023-02-21,18.588412704207457
2023-02-22,18.48471165704625
2023-02-23,18.58409182723893
2023-02-24,18.405855652433228
2023-02-27,18.31403701691463
2023-02-28,18.897355407248455
2023-03-01,18.733162082569613
2023-03-02,18.853066418341932
2023-03-03,19.989058620544547
2023-03-06,19.90607862092785
2023-03-07,19.864091759574062
2023-03-08,19.91361472423073
2023-03-09,19.498693934140125
2023-03-10,19.264739656088807
2023-03-13,19.41391233796765
2023-03-14,20.498982552264877
2023-03-15,20.742165702370112
2023-03-16,21.43168643410257
2023-03-17,20.40396960004548
2023-03-20,20.61377593392051
2023-03-21,21.067089342313917
2023-03-22,20.772731903745413
2023-03-23,21.237443938245317
2023-03-24,21.44199804739647
2023-03-27,21.01119754709253
2023-03-28,20.78745377513265
2023-03-29,21.27119609688224
2023-03-30,21.53222322482717
2023-03-31,21.97027575318257
2023-04-03,22.08741462078221
2023-04-04,22.258458100026644
2023-04-05,21.879746233015425
2023-04-06,22.29174854574362
2023-04-10,22.152489589103556
2023-04-11,22.059650284623796
2023-04-12,22.07512350206361
2023-04-13,22.701539913365465
2023-04-14,22.83402061852496
2023-04-17,22.54403792293007
2023-04-18,22.430628117287604
2023-04-19,22.09862111568092
2023-04-20,21.8256427485971
2023-04-21,21.80720460297304
2023-04-24,21.705314073718394
2023-04-25,21.17081599699503
2023-04-26,19.31663038262832
2023-04-27,19.278822065263565
2023-04-28,19.272625205473883
2023-05-01,19.501984843013204
2023-05-02,19.18601387384719
2023-05-03,18.831184307743023
2023-05-04,18.55232738277559
2023-05-05,18.49353703393133
2023-05-08,18.532465778450145
2023-05-09,18.544535651547854
2023-05-10,18.521491064240287
2023-05-11,18.736838759379893
2023-05-12,18.57949985297468
2023-05-15,18.901488474405227
2023-05-16,18.898323191211325
2023-05-17,19.188342262054487
2023-05-18,19.533753788420505
2023-05-19,19.438003972406914
2023-05-22,19.65007794507099
2023-05-23,19.525049259714457
2023-05-24,19.720505495718587
2023-05-25,19.995885131859403
2023-05-26,20.73577007381911
2023-05-30,20.77375347189899
2023-05-31,20.947844046483187
2023-06-01,21.41931124431036
2023-06-02,21.41931124431036
2023-06-05,21.320606489111366
2023-06-06,21.299395082093547
2023-06-07,20.70861811610055
2023-06-08,20.78560766750876
2023-06-09,20.81467515122028
2023-06-12,21.29389582840183
2023-06-13,21.31510723541964
2023-06-14,21.35780475986817
2023-06-15,22.02037722875269
2023-06-16,21.955526385698438
2023-06-20,22.21571109339413
2023-06-21,22.005531855023477
2023-06-22,22.257988905355187
2023-06-23,22.545582321452397
2023-06-26,21.744426658307702
2023-06-27,22.41439893801795
2023-06-28,22.27696872679221
2023-06-29,21.983367821027773
2023-06-30,22.408932963719607
2023-07-03,22.192393041676468
2023-07-05,22.840272497305573
2023-07-06,22.546619821608623
2023-07-07,22.43388286166497
2023-07-10,22.798449612391003
2023-07-11,23.123255813927475
2023-07-12,23.97724277983641
2023-07-13,24.277846203871096
2023-07-14,23.926161759334253
2023-07-17,23.96518867705931
2023-07-18,24.07588862054354
2023-07-19,24.42797068735253
2023-07-20,23.361158945746592
2023-07-21,22.538296568602345
2023-07-24,22.26489429116774
2023-07-25,22.48325990850157
2023-07-26,21.47553010903212
2023-07-27,19.571659990184813
2023-07-28,20.43625130285086
2023-07-31,19.978554094455365
2023-08-01,20.23628120471292
2023-08-02,19.661578881506017
2023-08-03,19.59151757785949
2023-08-04,19.43763292880566
2023-08-07,19.80232703613525
2023-08-08,19.55711247339673
2023-08-09,19.09233078943274
2023-08-10,19.12548479919881
2023-08-11,18.869010384068574
2023-08-14,19.176186181651257
2023-08-15,18.91064181571371
2023-08-16,18.430908362138258
2023-08-17,17.87913755689907
2023-08-18,17.76374377562826
2023-08-21,18.18603834184784
2023-08-22,18.041754491599487
2023-08-23,18.458295694055376
2023-08-24,17.98843219911852
2023-08-25,17.91001706312141
2023-08-28,18.20862190100993
2023-08-29,18.693541102071105
2023-08-30,18.50493193119021
2023-08-31,18.55447071879044
2023-09-01,18.58519730858353
2023-09-05,18.82160392796376
2023-09-06,18.753095009737336
2023-09-07,18.7217531388662
2023-09-08,18.67285982032477
2023-09-11,19.27901160273916
2023-09-12,18.90917752662053
2023-09-13,19.12230224845656
2023-09-14,19.53977596829346
2023-09-15,18.824554475290395
2023-09-18,18.91564080601335
2023-09-19,19.07319299517698
2023-09-20,18.735581161237555
2023-09-21,18.489249563911
2023-09-22,18.698693942348
2023-09-25,18.808105184828147
2023-09-26,18.69200950356189
2023-09-27,18.6242313923444
2023-09-28,18.94197633187525
2023-09-29,18.70828633567055
2023-10-02,19.11841678919181
2023-10-03,18.75202512398489
2023-10-04,19.00124983676683
2023-10-05,18.952126898834084
2023-10-06,19.61373203747324
2023-10-09,19.83477253186119
2023-10-10,20.05158685655836
2023-10-11,20.42415859841164
2023-10-12,20.19612973968174
2023-10-13,19.571612485919815
2023-10-16,19.98270219144759
2023-10-17,20.225476609610844
2023-10-18,19.78663370661106
2023-10-19,19.52999644125577
2023-10-20,19.26004967113614
2023-10-23,19.572656498333657
2023-10-24,19.49258776497519
2023-10-25,17.995842445491085
2023-10-26,17.070210750648897
2023-10-27,17.56630357564837
2023-10-30,17.901566815893315
2023-10-31,17.81935186224316
2023-11-01,18.412025529450453
2023-11-02,18.354165067626745
2023-11-03,18.57438907026307
2023-11-06,18.64523861534536
2023-11-07,18.823543303811245
2023-11-08,18.88022293988626
2023-11-09,18.92568473132573
2023-11-10,19.411004115163507
2023-11-13,19.435801455954937
2023-11-14,19.856175423453887
2023-11-15,19.643626788207023
2023-11-16,19.731007893816933
2023-11-17,19.781192988251178
2023-11-20,20.07226653596979
2023-11-21,19.89573308612693
2023-11-22,20.16200929307708
2023-11-24,19.969534695603915
2023-11-27,19.76111895047748
2023-11-28,20.01440607414608
2023-11-29,19.58068337881268
2023-11-30,19.2830239836641
2023-12-01,19.145688064721305
2023-12-04,18.86276428322753
2023-12-05,18.76079383696
2023-12-06,18.711282175196292
2023-12-07,19.25001620916261
2023-12-08,19.61310172877073
2023-12-11,19.172801593788385
2023-12-12,19.699747136862943
2023-12-13,19.730397213190667
2023-12-14,19.637857559664045
2023-12-15,19.74100685499554
2023-12-18,20.312748663463346
2023-12-19,20.651078352201075
2023-12-20,20.58742050134893
2023-12-21,20.78529667283747
2023-12-22,20.74286686974988
2023-12-26,20.82739028095928
2023-12-27,21.00348072100929
2023-12-28,21.03224215955216
2023-12-29,20.7763240533498
2024-01-02,20.322660156324808
2024-01-03,20.219409976150235
2024-01-04,20.374957444544098
2024-01-05,20.658464717122417
2024-01-08,21.05454716225765
2024-01-09,20.975569678924344
2024-01-10,21.740814422262588
2024-01-11,21.69386689201436
2024-01-12,21.97672576184894
2024-01-16,21.553675961645204
2024-01-17,21.597551609096712
2024-01-18,21.97971085631036
2024-01-19,22.395556515984264
2024-01-22,22.298019472343658
2024-01-23,22.405900453111308
2024-01-24,22.718154171769733
2024-01-25,22.85358892833212
2024-01-26,22.90938893182595
2024-01-29,23.28682008488238
2024-01-30,23.182879693083965
2024-01-31,22.59794722085988
2024-02-01,22.86670837096143
2024-02-02,24.015471345128866
2024-02-05,23.170706489412744
2024-02-06,22.95531508027063
2024-02-07,23.69124046161509
2024-02-08,23.71192533266065
2024-02-09,23.554707293336698
2024-02-12,23.47996166290822
2024-02-13,23.093049249130477
2024-02-14,23.753538965115663
2024-02-15,24.29307273768116
2024-02-16,23.75554653263673
2024-02-20,23.62293440159258
2024-02-21,23.436654982470174
2024-02-22,24.34301452176735
2024-02-23,24.23785678517423
2024-02-26,24.123184777157107
2024-02-27,24.39810004898567
2024-02-28,24.24631636528436
2024-02-29,24.55238841393033
2024-03-01,25.17442422837539
2024-03-04,24.968437997891275
2024-03-05,24.56899511295786
2024-03-06,24.826148401395425
2024-03-07,25.63185097404662
2024-03-08,25.31957867258877
2024-03-11,24.20060292574065
2024-03-12,25.009308116667928
2024-03-13,24.80012570961054
2024-03-14,24.61296250328364
2024-03-15,24.22612518114619
2024-03-18,24.87503172067843
2024-03-19,24.837992959623616
2024-03-20,25.30247904431753
2024-03-21,25.41459637509556
2024-03-22,25.505691706361294
2024-03-25,25.177348094778832
2024-03-26,24.820474626690164
2024-03-27,24.718868295668276
2024-03-28,24.30443459078985
2024-04-01,24.593236822332607
2024-04-02,24.895711012131944
2024-04-03,25.364723642933097
2024-04-04,25.573952329886367
2024-04-05,26.395850664775818
2024-04-08,25.95917722530535
2024-04-09,25.832083958013147
2024-04-10,25.97851074460847
2024-04-11,26.12475624765603
2024-04-12,25.56247175468432
2024-04-15,24.97971331479946
2024-04-16,24.935013097157555
2024-04-17,24.668881775867565
2024-04-18,25.03489818907016
2024-04-19,23.96309920823202
2024-04-22,24.01278076304268
2024-04-23,24.72908171911247
2024-04-24,23.74468330798336
2024-04-25,21.74864249602216
2024-04-26,21.84275620114938
2024-04-29,21.303564217961647
2024-04-30,21.184483327496668
2024-05-01,21.611660327030723
2024-05-02,21.734188240255737
2024-05-03,22.24004645234245
2024-05-06,22.90109371309963
2024-05-07,23.02698874811496
2024-05-08,23.24140372962878
2024-05-09,23.380084979144367
2024-05-10,23.41844362262575
2024-05-13,23.01567786606151
2024-05-14,23.204520418594207
2024-05-15,23.6810527972276
2024-05-16,23.27238571089549
2024-05-17,23.19287174646539
2024-05-20,23.041991035613083
2024-05-21,22.835082959811167
2024-05-22,22.989895415566448
2024-05-23,22.891601792856687
2024-05-24,23.50298812612999
2024-05-28,23.58653770541972
2024-05-29,23.313281434285813
2024-05-30,22.954018243285716
2024-05-31,22.943205944788023
2024-06-03,23.46711095382988
2024-06-04,23.44253754816213
2024-06-05,24.298854411048435
2024-06-06,24.235046972088508
2024-06-07,24.19578085579804
2024-06-10,24.668937557046966
2024-06-11,24.907970039938373
2024-06-12,24.9980349001644
2024-06-13,24.76517057066305
2024-06-14,24.768118220394747
2024-06-17,24.88946313472085
2024-06-18,24.5386928155836
2024-06-20,24.60568132772217
2024-06-21,24.266292619747983
2024-06-24,24.468846863091017
2024-06-25,25.0421783654296
2024-06-26,25.165770785088345
2024-06-27,25.481618079786823
2024-06-28,24.72927374740025
2024-07-01,24.75183426843356
2024-07-02,24.988229293355573
2024-07-03,25.01078981440823
2024-07-05,26.479675913194992
2024-07-08,25.9420993045424
2024-07-09,25.975426266547075
2024-07-10,26.18667476392316
2024-07-11,25.109704971972537
2024-07-12,24.44302898159842
2024-07-15,24.19678910714254
2024-07-16,23.88462194912097
2024-07-17,22.4586426324804
2024-07-18,23.13241649529972
2024-07-19,23.16640024098076
2024-07-22,23.30340323397316
2024-07-23,23.36720300283016
2024-07-24,22.056088172700655
2024-07-25,21.674761458586428
2024-07-26,22.275368904394515
2024-07-29,22.217398564022588
2024-07-30,22.09717815995447
2024-07-31,21.84150728156612
2024-08-01,22.197842384344263
2024-08-02,21.769708646064245
2024-08-05,21.188475122803776
2024-08-06,21.952140610269225
2024-08-07,21.698531891840176
2024-08-08,22.61765280218023
2024-08-09,22.98064418769412
2024-08-12,22.89986551682201
2024-08-13,23.458658630213662
2024-08-14,23.37965531474341
2024-08-15,23.848792980236137
2024-08-16,23.4089486789091
2024-08-19,23.491502705183063
2024-08-20,23.37832379818325
2024-08-21,23.752479949571484
2024-08-22,23.60912000070505
2024-08-23,23.43437929963162
2024-08-26,23.12902223602404
2024-08-27,23.039367981886357
2024-08-28,22.936398739508483
2024-08-29,23.00031068304732
2024-08-30,23.137455061907158
2024-09-03,22.71359460298652
2024-09-04,22.674567726525144
2024-09-05,22.85676380841864
2024-09-06,22.13613455045321
2024-09-09,22.33613720534592
2024-09-10,22.334753618171508
2024-09-11,22.646242881966305
2024-09-12,23.25550526300418
2024-09-13,23.212144541622315
2024-09-16,23.59531173260009
2024-09-17,23.729597231989725
2024-09-18,23.80193884367848
2024-09-19,24.7377340040919
2024-09-20,24.81664375173111
2024-09-23,24.95192286436772
2024-09-24,24.904177295204946
2024-09-25,25.12433741969814
2024-09-26,25.101561774747008
2024-09-27,25.080343210278997
2024-09-30,25.304906350975987
2024-10-01,25.505039332438443
2024-10-02,25.343108192991497
2024-10-03,25.783773260995822
2024-10-04,26.36645990211908
2024-10-07,25.89791055880221
2024-10-08,26.247542986662747
2024-10-09,26.06245172680076
2024-10-10,25.78970850025437
2024-10-11,26.060049209070616
2024-10-14,26.00980621059552
2024-10-15,25.855917440290963
2024-10-16,25.401306199367426
2024-10-17,25.422138010041657
2024-10-18,25.392133975238195
2024-10-21,25.33443158742397
2024-10-22,25.63615781381908
2024-10-23,24.816962300607766
2024-10-24,24.9918568925843
2024-10-25,25.232961973382743
2024-10-28,25.44270374933156
2024-10-29,26.108079563442523
2024-10-30,25.03500585897998
2024-10-31,23.275688842774663
2024-11-01,23.26390313132764
2024-11-04,22.9697453860106
2024-11-05,23.445544392242763
2024-11-06,23.42998038114389
2024-11-07,24.273477625898835
2024-11-08,24.1305326945876
2024-11-11,23.877901977634128
2024-11-12,23.94546124554625
2024-11-13,23.74810629324817
2024-11-14,23.63182246242841
2024-11-15,22.686811611994692
2024-11-18,22.69991401547397
2024-11-19,22.97383613805085
2024-11-20,23.15522253613138
2024-11-21,23.055726159751703
2024-11-22,22.893993366898183
2024-11-25,23.13843508167508
2024-11-26,23.483601523141104
2024-11-27,23.305900176053814
2024-11-29,23.515538631608656
2024-12-02,24.27343078245283
2024-12-03,25.12590590835777
2024-12-04,25.131228759763616
2024-12-05,24.932645457139856
2024-12-06,25.540269418164744
2024-12-09,25.12263030748389
2024-12-10,25.34208458818
2024-12-11,25.88876522193865
2024-12-12,25.81142791672009
2024-12-13,25.384231373567093
2024-12-16,25.543407097012715
2024-12-17,25.34699489327427
2024-12-18,24.43654249050236
2024-12-19,24.3702533717297
2024-12-20,23.947967133687182
2024-12-23,24.545387586747907
2024-12-24,24.86864933873342
2024-12-26,24.688604818637145
2024-12-27,24.54375081837235
2024-12-30,24.193073196266347
2024-12-31,23.9586061280473
2025-01-02,24.52042686917456
2025-01-03,24.74098140629857
2025-01-06,25.77262670586253
2025-01-07,25.27829484320385
2025-01-08,24.984965328193542
2025-01-10,25.2279635258297
2025-01-13,24.927062333007463
2025-01-14,24.35011719197772
2025-01-15,25.287243283982388
2025-01-16,25.048761698695458
2025-01-17,25.10899673828644
2025-01-21,25.31164287942946
2025-01-22,25.59292674716577
2025-01-23,26.14713386000071
2025-01-24,26.606043671564688
2025-01-27,27.112265189737546
2025-01-28,27.70596742648148
2025-01-29,27.75958571334501
2025-01-30,27.24166809417766
2025-01-31,27.24078995839152
2025-02-03,27.520162881344596
2025-02-04,27.816840764688067
2025-02-05,27.843702054564087
2025-02-06,28.124955560360554
2025-02-07,28.224895359462696
2025-02-10,28.3386608224927
2025-02-11,28.433465375007312
2025-02-12,28.653885959592863
2025-02-13,28.779501991679407
2025-02-14,29.09986237538269
2025-02-18,28.29207299060132
2025-02-19,27.794452878534106
2025-02-20,27.441774497512817
2025-02-21,26.99589107963439
2025-02-24,26.38689884725205
2025-02-25,25.965696846236188
2025-02-26,26.60546002328433
2025-02-27,25.99492059629732
2025-02-28,26.388256475528863
2025-03-03,25.868942538600088
2025-03-04,25.27459464881543
2025-03-05,25.92502054547247
2025-03-06,24.79454364463652
2025-03-07,24.70491006433657
2025-03-10,23.61232805258064
2025-03-11,23.882486071734636
2025-03-12,24.418332430783675
2025-03-13,23.278526481561045
2025-03-14,23.96660768367234
2025-03-17,23.86010695827628
2025-03-18,22.97120434336429
2025-03-19,23.038260884643226
2025-03-20,23.114784231772656
2025-03-21,23.519095730703352
2025-03-24,24.41055327957376
2025-03-25,24.70481316075113
2025-03-26,24.10012093843357
2025-03-27,23.768782734428637
2025-03-28,22.75006173292249
2025-03-31,22.736507250223955
2025-04-01,23.150983126646945
2025-04-02,23.06920405655092
2025-04-03,21.016602333082496
2025-04-04,19.96547487473655
2025-04-07,20.477237641462565
2025-04-08,20.254577963158116
2025-04-09,23.27913180049264
2025-04-10,21.75032180154985
2025-04-11,21.67444746248153
2025-04-14,21.2082831538012
2025-04-15,20.83970188579819
2025-04-16,20.12548629947397
2025-04-17,20.1152087873405
2025-04-21,19.44053021230762
2025-04-22,20.093987227363428
2025-04-23,20.94101963650272
2025-04-24,21.49502830456069
2025-04-25,22.07286582647821
2025-04-28,22.196471110748696
2025-04-29,22.405019914131326
2025-04-30,22.193744517255737
2025-05-01,22.739953583005526
2025-05-02,23.69089379532112
2025-05-05,23.689651219325388
2025-05-06,23.240289341223388
2025-05-07,23.616211339379436
2025-05-08,23.663696223361185
2025-05-09,23.445265757067176
2025-05-12,25.30271613536247
2025-05-13,25.95959036372681
2025-05-14,26.091360916764756
2025-05-15,25.359890034145828
2025-05-16,25.220463416256887
2025-05-19,25.252851853457205
2025-05-20,25.121546329543037
2025-05-21,25.05845658833554
2025-05-22,25.1006478527655
2025-05-23,24.72565820342601
2025-05-27,25.3273766102564
2025-05-28,25.37705978146632
2025-05-29,25.435023481206
2025-05-30,25.531235336563896
2025-06-02,26.454317112696422
2025-06-03,26.29462120524045
2025-06-04,27.126617167498576
2025-06-05,26.995311643600093
2025-06-06,27.5114645888988
2025-06-09,27.367541116752538
2025-06-10,27.60235940440213
2025-06-11,27.27776446037694
2025-06-12,27.247112637579352
2025-06-13,26.83488491811442
2025-06-16,27.538869451970143
2025-06-17,27.34707165157489
2025-06-18,27.252715400904403
2025-06-20,26.727065486889707
2025-06-23,27.36082223865815
2025-06-24,27.89626443871329
2025-06-25,27.75838905143585
2025-06-26,28.44032385047716
2025-06-27,28.77443039859954
2025-06-30,28.949360485404988
2025-07-01,28.2092414858738
2025-07-02,27.98763722793195
2025-07-03,28.17084064693319
2025-07-07,28.144981820459048
2025-07-08,28.16294310511307
2025-07-09,28.63618778160842
2025-07-10,28.41969104272871
2025-07-11,28.019197275814644
2025-07-14,28.1523598278637
2025-07-15,27.741156991227527
2025-07-16,27.413838155735423
2025-07-17,27.32464598063711
2025-07-18,27.445646879092845
2025-07-21,27.78409954443869
2025-07-22,27.39977918764872
2025-07-23,27.730582995881992
2025-07-24,27.752433385226936
2025-07-25,27.670123426108283
2025-07-28,27.859064493198726
2025-07-29,26.551760761049323
2025-07-30,25.580351393611803
2025-07-31,27.504293989836672
2025-08-01,26.671099937046428
2025-08-04,27.60848769766405
2025-08-05,26.989878707097667
2025-08-06,27.251066052917896
2025-08-07,26.900016948670253
2025-08-08,27.16378068415444
2025-08-11,27.04266828620309
2025-08-12,27.894692240332198
2025-08-13,27.54344709728901
2025-08-14,27.6158295023516
2025-08-15,27.725285822225302
2025-08-18,27.094676185825104
2025-08-19,26.53362427529324
2025-08-20,26.40086435184205
2025-08-21,26.096505165625103
2025-08-22,26.626239963873505
2025-08-25,26.573678194972448
2025-08-26,26.601899278944288
2025-08-27,26.364842173580865
2025-08-28,26.49642297760306
2025-08-29,26.05864341248645
2025-09-02,25.932001298166355
2025-09-03,26.000437426791034
2025-09-04,26.344311155986244
2025-09-05,26.478029692542428
2025-09-08,26.47275132926082
2025-09-09,26.944285116064204
2025-09-10,26.461490820919245
2025-09-11,26.42348660526644
2025-09-12,26.58852343065112
2025-09-15,26.89698108030407
2025-09-16,27.39995849556993
2025-09-17,27.28441438303493
2025-09-18,27.44373199581095
2025-09-19,27.308800157170005
2025-09-22,26.844987703005657
